[4, 0];[14, 264.80039281316294];[11, 270.38123172809225];[1, 276.5939544176408];[13, 291.8397382406015];[2, 297.6705017592952];[12, 328.9799211410788];[0, 400.91429274839163];[16, 412.16895305374095];[6, 417.98262715711815];[5, 424.6318860902749];[15, 433.4903763269511];[18, 439.9620299087731];[9, 528.3598220222373];[8, 551.7425257203848];[3, 559.7793959668045];[10, 565.7259500478523];[17, 720593.0094765989];[7, 1440611.026559392],
[4, 0];[16, 264.31788175643374];[11, 269.48976436223535];[2, 276.3461663745561];[13, 290.1769298932498];[1, 296.42271371621047];[12, 324.6284644513355];[0, 423.5628360586484];[5, 429.0840435819639];[6, 434.73330251512067];[15, 441.04007159889454];[18, 447.51172518071655];[9, 508.90951729418066];[10, 519.6453440850917];[14, 539.534023822106];[3, 550.3668664185502];[8, 561.4037366649699];[17, 720581.6437151572];[7, 1440599.6607979503],
[1, 0];[0, 186.02611215588755];[11, 191.37918397269073];[12, 245.0709981159908];[17, 263.35894169069206];[4, 268.6984887644911];[2, 298.8549436463345];[13, 335.6857071650282];[5, 476.97072574621666];[16, 482.32379756301987];[6, 488.13747166639706];[15, 493.44424075017093];[9, 503.3136779053207];[18, 508.7114700187848];[10, 520.0495283102692];[14, 539.9382080472835];[3, 550.7710506437278];[8, 561.8079208901474];[7, 609.329128413463],
[4, 0];[0, 204.12822231387142];[11, 209.4812941306746];[17, 232.48148703087554];[2, 275.4956391621888];[1, 281.92698212120814];[13, 300.1727659441688];[12, 334.8563939402079];[18, 438.99759431796053];[16, 445.6196647446058];[5, 450.972736561409];[15, 456.8312267980852];[6, 462.13799588185907];[9, 494.2629814649849];[10, 516.9988082558959];[8, 552.6882468921453];[14, 559.601322372088];[3, 566.4341649685323];[7, 607.1073978565423],
[1, 0];[12, 246.20575073512506];[17, 264.4936943098263];[4, 269.83324138362536];[11, 293.11669626015845];[2, 299.9730982724792];[13, 337.8038617911729];[18, 421.59143535500755];[6, 428.32016851443564];[16, 434.13384261781283];[5, 439.48691443461604];[15, 446.3454046712922];[0, 452.1089138485387];[9, 502.8438050256278];[14, 555.3509217288666];[3, 562.1837643253109];[8, 570.2206345717306];[10, 576.9100732079798];[7, 605.4466878538382],
[17, 0];[18, 239.54941162454023];[12, 246.69061200229282];[1, 252.8963627374179];[4, 273.1465904224213];[11, 296.4300452989544];[2, 303.28644731127514];[13, 348.1172108299688];[0, 365.88636177737055];[6, 388.6364457798586];[16, 420.4501198832358];[5, 425.803191700039];[15, 433.6616819367152];[9, 553.531119091865];[10, 559.266945882776];[3, 566.2134999638238];[8, 574.2503702102434];[14, 580.1634456901861];[7, 605.1689867029771],
[2, 0];[12, 247.30941938178364];[17, 265.5973629564849];[4, 270.93691003028397];[11, 294.22036490681705];[1, 300.4330875963656];[13, 339.6788714193263];[0, 371.448022366728];[6, 386.1981063692161];[5, 399.84736530237285];[16, 412.20043711917606];[15, 426.11351259911874];[18, 432.58516618094075];[9, 556.9829582944049];[10, 562.7187850853159];[3, 568.6653391663637];[14, 574.4981817628079];[8, 581.4112572427506];[7, 604.9324647660661],
[17, 0];[11, 143.00019290020094];[1, 151.21291558974954];[4, 180.46314327475295];[16, 270.7810250311867];[2, 277.5153761772475];[13, 292.3461396959412];[12, 316.02976769198034];[0, 499.96413929929315];[5, 505.4853468226087];[15, 511.34383705928485];[14, 543.1329644748693];[18, 549.2872372603733];[9, 554.6850293738374];[10, 560.4208561647484];[3, 567.3674102457962];[8, 574.4042804922159];[6, 579.9199283096208];[7, 604.0717783773359],
[4, 0];[11, 143.2834548765331];[1, 151.4961775660817];[17, 172.5797267874307];[14, 272.5477567909694];[13, 285.11044786637194];[2, 290.9412113850656];[12, 314.25063076684927];[0, 523.1850023741621];[6, 528.9350863766501];[15, 534.241855460424];[16, 540.1549309403666];[5, 545.5080027571698];[18, 552.3921830936586];[9, 557.7899752071227];[10, 563.5258019980337];[3, 569.4723560790815];[8, 576.5092263255011];[7, 604.0304338488166],
[4, 0];[11, 143.2834548765331];[1, 151.4961775660817];[17, 172.5797267874307];[14, 272.5477567909694];[13, 285.11044786637194];[2, 290.9412113850656];[12, 314.25063076684927];[0, 523.1850023741621];[6, 528.9350863766501];[5, 534.584345309807];[16, 539.9374171266102];[15, 545.8504926065528];[9, 552.7199297617026];[18, 558.1177218751667];[10, 563.4557801666512];[3, 569.402334247699];[8, 576.4392044941186];[7, 603.9604120174341],
[4, 0];[11, 143.2834548765331];[1, 151.4961775660817];[17, 172.5797267874307];[14, 272.5477567909694];[13, 285.11044786637194];[2, 290.9412113850656];[12, 314.25063076684927];[0, 523.1850023741621];[6, 528.9350863766501];[5, 534.584345309807];[16, 539.9374171266102];[15, 545.8504926065528];[18, 552.3221461883749];[9, 557.719938301839];[10, 563.45576509275];[3, 569.4023191737978];[8, 576.4391894202174];[7, 603.9603969435329],
[4, 0];[11, 143.2834548765331];[1, 151.4961775660817];[17, 172.5797267874307];[14, 272.5477567909694];[2, 278.82331995631296];[13, 294.65408347500664];[12, 321.3377114710458];[0, 447.2720830783586];[16, 452.5267433837079];[18, 459.1488138103532];[9, 494.5466059238173];[10, 516.2824327147283];[3, 551.2289867957761];[8, 561.2658570421958];[5, 566.520517347545];[6, 572.1697762807019];[15, 577.4765453644757];[7, 603.8987663823644],
[4, 0];[11, 143.2834548765331];[1, 151.4961775660817];[17, 172.5797267874307];[14, 272.5477567909694];[13, 285.11044786637194];[2, 290.9412113850656];[12, 314.25063076684927];[0, 523.1850023741621];[16, 528.4396626795113];[5, 533.7927344963146];[15, 539.6512247329907];[18, 546.1228783148127];[9, 551.5206704282768];[10, 557.2564972191878];[8, 566.9459358554371];[3, 572.9828061018568];[6, 578.5490714759298];[7, 603.700921543645],
